reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,normalized,tokens,tokens_no_stopword,stemmed,clean_text,sentiment
da13b0d7-1715-4e56-a5cc-e5162ea431ec,NurFaiz IqbarH,https://play-lh.googleusercontent.com/a-/ALV-UjWY3irm90QJhJwWrl76afKynKsQzJa6eodv3WaUxxrOiRtOzEUK,Saran untuk kedepannya sediakan import gambar dari galeri untuk STNK dan KTP soalnya beberapa kali gagal karena tidak jelas. Maklum tidak semua hp memadai kameranya,3,1,4.6.6,2025-02-17 10:03:47,"Hai, Sobat Nurfaiz. Terimakasih atas saran dan masukan yang disampaikan ya. Kami akan terus berupaya melakukan perbaikan secara pelayanan dan sistem aplikasi. Dukung terus Pertamina agar kedepannya lebih baik. Tks.-Hanny PCC135",2025-02-18 04:21:08,4.6.6,saran untuk kedepannya sediakan import gambar dari galeri untuk stnk dan ktp soalnya beberapa kali gagal karena tidak jelas maklum tidak semua hp memadai kameranya,"['saran', 'untuk', 'kedepannya', 'sediakan', 'import', 'gambar', 'dari', 'galeri', 'untuk', 'stnk', 'dan', 'ktp', 'soalnya', 'beberapa', 'kali', 'gagal', 'karena', 'tidak', 'jelas', 'maklum', 'tidak', 'semua', 'hp', 'memadai', 'kameranya']","['saran', 'kedepannya', 'sediakan', 'import', 'gambar', 'galeri', 'stnk', 'ktp', 'soalnya', 'beberapa', 'kali', 'gagal', 'karena', 'jelas', 'maklum', 'semua', 'hp', 'memadai', 'kameranya']","['sar', 'depan', 'dia', 'import', 'gambar', 'galer', 'stnk', 'ktp', 'soal', 'beberapa', 'kal', 'gagal', 'karena', 'jelas', 'maklum', 'mua', 'hp', 'ada', 'kamera']",sar depan dia import gambar galer stnk ktp soal beberapa kal gagal karena jelas maklum mua hp ada kamera,negatif
222d374c-5d30-40f6-92c1-14794f71bd75,wahyudi Cahyono. Amk. SE,https://play-lh.googleusercontent.com/a-/ALV-UjWwbDoxtf_GByuVBN4O3pyyC9yLp3bOPBpIPWlPpELiyNB1RzQ7xw,Kalo untuk dapat barcode,5,0,,2025-02-17 09:31:58,"Hai, Sobat Wahyudi. Terimakasih atas saran dan masukan yang disampaikan ya. Dukung terus Pertamina agar kedepannya lebh baik. Tks.-Hanny PCC135",2025-02-18 04:23:11,,kalo untuk dapat barcode,"['kalo', 'untuk', 'dapat', 'barcode']","['kalo', 'dapat', 'barcode']","['kalo', 'dapat', 'barcode']",kalo dapat barcode,negatif
36dc02bc-9704-4193-8e79-6081643af33d,aditya sony04,https://play-lh.googleusercontent.com/a/ACg8ocIbS-pbxuIvfhaGzMR8C4Z-y8tdz2lxSjra7maUfGtXda4ecg=mo,qr code tidak muncul padahal sudah berhasil di verifikasi,1,0,4.6.6,2025-02-17 08:30:06,"Hai, Sobat Aditya. Mimin sampaikan selain menggunakan aplikasi MyPertamina untuk unduh (download) kode QR, bisa juga melalui website subsiditepat.mypertamina.id/ dengan cara login menggunakan NIK dan password terdaftar. Setelah berhasil login, pada tampilan awal akan muncul informasi kode QR yang didaftarkan. Tks.-Hanny PCC135",2025-02-18 04:25:06,4.6.6,qr code tidak muncul padahal sudah berhasil di verifikasi,"['qr', 'code', 'tidak', 'muncul', 'padahal', 'sudah', 'berhasil', 'di', 'verifikasi']","['qr', 'code', 'muncul', 'padahal', 'berhasil', 'verifikasi']","['qr', 'code', 'muncul', 'padahal', 'hasil', 'verifikas']",qr code muncul padahal hasil verifikas,netral
29370eb1-14da-441f-9d61-a6787cc5d99d,om novri patopang,https://play-lh.googleusercontent.com/a/ACg8ocJbdE5GxzE7opLF4xfdL7tjdJ_AqGwi3E23xH0z6pdmGrgaTQ=mo,good,5,0,4.6.6,2025-02-17 07:38:49,"Hai, Sobat Novri. Terimakasih atas saran dan masukan yang disampaikan ya. Dukung terus Pertamina agar kedepannya lebh baik. Tks.-Hanny PCC135",2025-02-18 04:29:26,4.6.6,good,['good'],['good'],['good'],good,netral
e854abf8-235d-4fdd-a0de-f8395e4b8b8f,Mas Boy,https://play-lh.googleusercontent.com/a-/ALV-UjV0RihsddUrmR3iyHPT3jksxyYKbu1w2FiF5CsfvFD4ox73EGrF,"Tolong ini tim IT nya diperbaiki sistemnya masa saya mau isi BBM subsidi katanya kuota nya tinggal 2,5 L saja, padahal saya dari hari kemarin belum isi BBM, harusnya setiap transaksi ada notifikasi atau riwayat walaupun tidak melakukan pembayaran lewat luar aplikasi contohnya bayar tunai,jadi kita bisa memantau ada penyalahgunaan pada barcode kita",5,323,4.6.6,2025-02-17 07:38:00,"Hai, Sobat. Mohon maaf atas ketidaknyamanan yang dialami. Mimin membutuhkan data pendukung agar Mimin bisa memberikan solusi dengan tepat. Mengenai kendala tersebut, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 agar dibantu pengecekan. Tks.-Hanny PCC135",2025-02-17 07:36:04,4.6.6,tolong ini tim it nya diperbaiki sistemnya masa saya mau isi bbm subsidi katanya kuota nya tinggal l saja padahal saya dari hari kemarin belum isi bbm harusnya setiap transaksi ada notifikasi atau riwayat walaupun tidak melakukan pembayaran lewat luar aplikasi contohnya bayar tunaijadi kita bisa memantau ada penyalahgunaan pada barcode kita,"['tolong', 'ini', 'tim', 'it', 'nya', 'diperbaiki', 'sistemnya', 'masa', 'saya', 'mau', 'isi', 'bbm', 'subsidi', 'katanya', 'kuota', 'nya', 'tinggal', 'l', 'saja', 'padahal', 'saya', 'dari', 'hari', 'kemarin', 'belum', 'isi', 'bbm', 'harusnya', 'setiap', 'transaksi', 'ada', 'notifikasi', 'atau', 'riwayat', 'walaupun', 'tidak', 'melakukan', 'pembayaran', 'lewat', 'luar', 'aplikasi', 'contohnya', 'bayar', 'tunaijadi', 'kita', 'bisa', 'memantau', 'ada', 'penyalahgunaan', 'pada', 'barcode', 'kita']","['tolong', 'tim', 'it', 'nya', 'diperbaiki', 'sistemnya', 'masa', 'mau', 'isi', 'bbm', 'subsidi', 'katanya', 'kuota', 'nya', 'tinggal', 'l', 'saja', 'padahal', 'hari', 'kemarin', 'belum', 'isi', 'bbm', 'harusnya', 'setiap', 'transaksi', 'ada', 'notifikasi', 'riwayat', 'walaupun', 'melakukan', 'pembayaran', 'lewat', 'luar', 'aplikasi', 'contohnya', 'bayar', 'tunaijadi', 'kita', 'memantau', 'ada', 'penyalahgunaan', 'barcode', 'kita']","['tolong', 'tim', 'it', 'nya', 'perbaik', 'sistem', 'masa', 'mau', 'is', 'bbm', 'subsid', 'kata', 'kuota', 'nya', 'tinggal', 'l', 'saja', 'padahal', 'har', 'marin', 'belum', 'is', 'bbm', 'harus', 'tiap', 'transaks', 'ada', 'notifikas', 'riwayat', 'walaupun', 'laku', 'bayar', 'lewat', 'luar', 'aplikas', 'contoh', 'bayar', 'tunaijad', 'kita', 'antau', 'ada', 'alahguna', 'barcode', 'kita']",tolong tim it nya perbaik sistem masa mau is bbm subsid kata kuota nya tinggal l saja padahal har marin belum is bbm harus tiap transaks ada notifikas riwayat walaupun laku bayar lewat luar aplikas contoh bayar tunaijad kita antau ada alahguna barcode kita,negatif
189657b7-1f18-4069-94dc-4a0b02cdadd4,chuii chanel,https://play-lh.googleusercontent.com/a-/ALV-UjU4sxSPuU5Wkvs6Ot1ea0B77U6HQgkWSR6KemyoqYcHs_RVMNuL,Agak ribet dapetin barcode nya mohon dpermudah karena kami rakyat Indonesia 🇮🇩,3,0,4.6.6,2025-02-17 07:09:04,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:20:38,4.6.6,agak ribet dapetin barcode nya mohon dpermudah karena kami rakyat indonesia,"['agak', 'ribet', 'dapetin', 'barcode', 'nya', 'mohon', 'dpermudah', 'karena', 'kami', 'rakyat', 'indonesia']","['agak', 'ribet', 'dapetin', 'barcode', 'nya', 'mohon', 'dpermudah', 'karena', 'rakyat', 'indonesia']","['agak', 'ribet', 'dapetin', 'barcode', 'nya', 'mohon', 'dpermudah', 'karena', 'rakyat', 'indonesia']",agak ribet dapetin barcode nya mohon dpermudah karena rakyat indonesia,negatif
927cc3ec-423b-4087-8c03-fce17ecc60de,yusuf ngoceh,https://play-lh.googleusercontent.com/a-/ALV-UjWSUJUXjQNMGzexfKYV8w_4gPNfACaaPZnToTqwQo0F2GLGKsoD,"Aplikasi gak jelas Capek capek isi data , selalu saja sistem bermasalah . Tolong dong yang di Pertamina , mana IT nya .",1,0,4.6.6,2025-02-17 06:56:50,"Hai, Sobat Yusuf. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:21:57,4.6.6,aplikasi gak jelas capek capek isi data selalu saja sistem bermasalah tolong dong yang di pertamina mana it nya,"['aplikasi', 'gak', 'jelas', 'capek', 'capek', 'isi', 'data', 'selalu', 'saja', 'sistem', 'bermasalah', 'tolong', 'dong', 'yang', 'di', 'pertamina', 'mana', 'it', 'nya']","['aplikasi', 'gak', 'jelas', 'capek', 'capek', 'isi', 'data', 'saja', 'sistem', 'bermasalah', 'tolong', 'dong', 'pertamina', 'mana', 'it', 'nya']","['aplikas', 'gak', 'jelas', 'capek', 'capek', 'is', 'data', 'saja', 'sistem', 'masa', 'tolong', 'dong', 'pertamina', 'mana', 'it', 'nya']",aplikas gak jelas capek capek is data saja sistem masa tolong dong pertamina mana it nya,negatif
fa54cb2a-a068-445b-91e1-1551ebd72414,jirlah,https://play-lh.googleusercontent.com/a-/ALV-UjUlxhcejOOMjI2QEk6YW_tiak7xwtRwyIF_yvAuxcNXcZjZlqdR,"kenapa harus ukuran 0,5 fotonya ga satu saja biar ga susah",1,0,4.6.6,2025-02-17 06:35:49,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Kami akan terus berupaya melakukan perbaikan secara pelayanan dan sistem aplikasi. Mengenai kendala tersebut, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 agar dibantu pengecekan. Tks.-Hanny PCC135",2025-02-17 07:14:22,4.6.6,kenapa harus ukuran fotonya ga satu saja biar ga susah,"['kenapa', 'harus', 'ukuran', 'fotonya', 'ga', 'satu', 'saja', 'biar', 'ga', 'susah']","['kenapa', 'harus', 'ukuran', 'fotonya', 'ga', 'satu', 'saja', 'biar', 'ga', 'susah']","['napa', 'harus', 'ukur', 'foto', 'ga', 'satu', 'saja', 'biar', 'ga', 'susah']",napa harus ukur foto ga satu saja biar ga susah,negatif
29759193-2cb5-4efa-896f-e4f41c168c56,Ivan Tamayo,https://play-lh.googleusercontent.com/a-/ALV-UjXegvCg5WCFxrjTM3YTq-GWBcQP-JM8L9DHiA5tlYaZC0_PLMFU,"Kesal kali sama tiap foto stnk, kenapa setiap mau foto harus kamera 0,5, jadi nya foto nya dianggap blur",1,0,4.6.6,2025-02-17 06:33:06,"Hai, Sobat Ivan. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login dan daftar melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata PCC 135
",2025-02-17 07:25:06,4.6.6,kesal kali sama tiap foto stnk kenapa setiap mau foto harus kamera jadi nya foto nya dianggap blur,"['kesal', 'kali', 'sama', 'tiap', 'foto', 'stnk', 'kenapa', 'setiap', 'mau', 'foto', 'harus', 'kamera', 'jadi', 'nya', 'foto', 'nya', 'dianggap', 'blur']","['kesal', 'kali', 'sama', 'tiap', 'foto', 'stnk', 'kenapa', 'setiap', 'mau', 'foto', 'harus', 'kamera', 'jadi', 'nya', 'foto', 'nya', 'dianggap', 'blur']","['sal', 'kal', 'sama', 'tiap', 'foto', 'stnk', 'napa', 'tiap', 'mau', 'foto', 'harus', 'kamera', 'jad', 'nya', 'foto', 'nya', 'anggap', 'blur']",sal kal sama tiap foto stnk napa tiap mau foto harus kamera jad nya foto nya anggap blur,negatif
107f3705-bf55-4234-8019-d09866128e23,Ray 385,https://play-lh.googleusercontent.com/a/ACg8ocJH78lcegKKAUj4UNBC5TE_dPJnuwa-e2ZVMjDl_wWY1TkXggdF=mo,mantap 👍👍🙏,5,0,4.6.6,2025-02-17 06:24:17,"Hai, Sobat. Terima kasih telah menggunakan Aplikasi MyPertamia yaa! Dukung terus Pertamina agar kedepannya lebih baik. Tks. -Tata
",2025-02-17 07:29:39,4.6.6,mantap,['mantap'],['mantap'],['mantap'],mantap,positif
12064485-cc5f-42ac-949b-1a7cf3f2020d,Muh Radit,https://play-lh.googleusercontent.com/a/ACg8ocJHRyX0ofXI4GmmMYzO7T7rk_LMphazuGr7oWt-aXxqyb5-Uw=mo,"Bukan nya di permudah,malah ribet,upload foto berulang ulang...",1,0,4.6.6,2025-02-17 06:13:02,"Hai, Sobat Radit. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:32:15,4.6.6,bukan nya di permudahmalah ribetupload foto berulang ulang,"['bukan', 'nya', 'di', 'permudahmalah', 'ribetupload', 'foto', 'berulang', 'ulang']","['bukan', 'nya', 'permudahmalah', 'ribetupload', 'foto', 'berulang', 'ulang']","['bu', 'nya', 'permudahma', 'ribetupload', 'foto', 'ulang', 'ulang']",bu nya permudahma ribetupload foto ulang ulang,negatif
39c099ee-4b4b-436d-b5ae-fc4c8a57f23c,Anggun Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjXAPF9r8AicZ5L--2qwUf9ogOD8xc0muKOokxYu7E8n47_eNRSk-w,mau upload stnk saja susahnya setengah mati,1,0,4.6.6,2025-02-17 06:07:34,"Hai, Sobat Anggun. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login dan daftar melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata PCC 135
",2025-02-17 07:36:25,4.6.6,mau upload stnk saja susahnya setengah mati,"['mau', 'upload', 'stnk', 'saja', 'susahnya', 'setengah', 'mati']","['mau', 'upload', 'stnk', 'saja', 'susahnya', 'setengah', 'mati']","['mau', 'upload', 'stnk', 'saja', 'susah', 'tengah', 'mat']",mau upload stnk saja susah tengah mat,negatif
6ed9028c-2d64-4fc1-b12e-aaae33567ebc,Andy Mpbarus,https://play-lh.googleusercontent.com/a-/ALV-UjXm1So9CkcC7UsiB8NGBJT-uWJSD5_M-ivyXrVp3o2DxyvhSiM,Buat baru,5,0,4.6.6,2025-02-17 05:50:17,"Hai, Sobat Andy. Terima kasih telah menggunakan Aplikasi MyPertamia yaa! Dukung terus Pertamina agar kedepannya lebih baik. Tks. -Tata
",2025-02-17 07:41:54,4.6.6,buat baru,"['buat', 'baru']","['buat', 'baru']","['buat', 'baru']",buat baru,netral
1c9d3c00-450c-4904-a7df-42555f600f73,JGG Zenwan,https://play-lh.googleusercontent.com/a/ACg8ocI94-QbY0ugEAmThgmjTMcNS9fOvsu-XnUOOUVF21M6G3J9TA=mo,Kualitas kamera aplikasi lu yg burik! Gmn mau kebaca tuh stnk kalo kamera lu burik bgt!,1,0,4.6.6,2025-02-17 05:17:13,"Hai, Sobat. Mohon maaf atas ketidaknyamanan yang dialami. Kami akan terus berupaya melakukan perbaikan secara pelayanan dan sistem aplikasi. Jika ada petanyaan terkait layanan Pertamina, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:43:20,4.6.6,kualitas kamera aplikasi lu yg burik gmn mau kebaca tuh stnk kalo kamera lu burik bgt,"['kualitas', 'kamera', 'aplikasi', 'lu', 'yg', 'burik', 'gmn', 'mau', 'kebaca', 'tuh', 'stnk', 'kalo', 'kamera', 'lu', 'burik', 'bgt']","['kualitas', 'kamera', 'aplikasi', 'lu', 'yg', 'burik', 'gmn', 'mau', 'kebaca', 'tuh', 'stnk', 'kalo', 'kamera', 'lu', 'burik', 'bgt']","['kualitas', 'kamera', 'aplikas', 'lu', 'yg', 'burik', 'gmn', 'mau', 'baca', 'tuh', 'stnk', 'kalo', 'kamera', 'lu', 'burik', 'bgt']",kualitas kamera aplikas lu yg burik gmn mau baca tuh stnk kalo kamera lu burik bgt,netral
deaad7d1-65a0-471b-8ece-d971ccf10ece,opick,https://play-lh.googleusercontent.com/a/ACg8ocI-G2SlnxYFA3biFYb-5jK1659pRUUoI7LxueQZ-swcvwjrAA=mo,"Daftar gagal terus pertama foto stnk lah ga jelas, setalah ganti foto stnk, gantian nopol tidak sesuai, bagaimana itu coba ?",1,0,4.6.6,2025-02-17 04:07:34,"Hai, Sobat. Jangan khawatir mimin akan bantu mensolusikan. Sobat bisa coba login dan daftar melalui website https://subsiditepat.mypertamina.id/ untuk masuk ke program subsidi tepat nya. Bila masih belum bisa, Sobat bisa hubungi salah satu channel Pertamina Call Center 135, agar dibantu pengecekan. Tks.- Tata PCC 135
",2025-02-17 07:47:23,4.6.6,daftar gagal terus pertama foto stnk lah ga jelas setalah ganti foto stnk gantian nopol tidak sesuai bagaimana itu coba,"['daftar', 'gagal', 'terus', 'pertama', 'foto', 'stnk', 'lah', 'ga', 'jelas', 'setalah', 'ganti', 'foto', 'stnk', 'gantian', 'nopol', 'tidak', 'sesuai', 'bagaimana', 'itu', 'coba']","['daftar', 'gagal', 'pertama', 'foto', 'stnk', 'lah', 'ga', 'jelas', 'setalah', 'ganti', 'foto', 'stnk', 'gantian', 'nopol', 'sesuai', 'bagaimana', 'coba']","['daftar', 'gagal', 'pertama', 'foto', 'stnk', 'lah', 'ga', 'jelas', 'ta', 'gant', 'foto', 'stnk', 'ganti', 'nopol', 'sua', 'bagaimana', 'coba']",daftar gagal pertama foto stnk lah ga jelas ta gant foto stnk ganti nopol sua bagaimana coba,negatif
e568ddf7-b8d9-4434-bbe3-45f6ff6b4d08,Maya Mardilla,https://play-lh.googleusercontent.com/a-/ALV-UjW1brRxDkKKRgnUgSQNWyvk1MU-cz4JVqnL1vC9LrOSpZuNwtLdfQ,"Woyy tolong dong ini, sok² an pake aturan barcode. Tapi ngurus aplikasi aja gk selesai², proses reset lewat apk bisa sampe berminggu², sekarang masalah gangguan kamera yang dibikin burik dan buram. Perbaikin segera please, konsumen tiap hari ada aja yg mintol buatin barcode, tapi dibikin ribet karena masalah kamera yg burik walaupun di hp mahal sekligus. Capekkk",1,0,4.6.6,2025-02-17 03:42:31,"Hai, Sobat Maya. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:54:57,4.6.6,woyy tolong dong ini sok² an pake aturan barcode tapi ngurus aplikasi aja gk selesai² proses reset lewat apk bisa sampe berminggu² sekarang masalah gangguan kamera yang dibikin burik dan buram perbaikin segera please konsumen tiap hari ada aja yg mintol buatin barcode tapi dibikin ribet karena masalah kamera yg burik walaupun di hp mahal sekligus capekkk,"['woyy', 'tolong', 'dong', 'ini', 'sok²', 'an', 'pake', 'aturan', 'barcode', 'tapi', 'ngurus', 'aplikasi', 'aja', 'gk', 'selesai²', 'proses', 'reset', 'lewat', 'apk', 'bisa', 'sampe', 'berminggu²', 'sekarang', 'masalah', 'gangguan', 'kamera', 'yang', 'dibikin', 'burik', 'dan', 'buram', 'perbaikin', 'segera', 'please', 'konsumen', 'tiap', 'hari', 'ada', 'aja', 'yg', 'mintol', 'buatin', 'barcode', 'tapi', 'dibikin', 'ribet', 'karena', 'masalah', 'kamera', 'yg', 'burik', 'walaupun', 'di', 'hp', 'mahal', 'sekligus', 'capekkk']","['woyy', 'tolong', 'dong', 'sok²', 'an', 'pake', 'aturan', 'barcode', 'tapi', 'ngurus', 'aplikasi', 'aja', 'gk', 'selesai²', 'proses', 'reset', 'lewat', 'apk', 'sampe', 'berminggu²', 'sekarang', 'masalah', 'gangguan', 'kamera', 'dibikin', 'burik', 'buram', 'perbaikin', 'segera', 'please', 'konsumen', 'tiap', 'hari', 'ada', 'aja', 'yg', 'mintol', 'buatin', 'barcode', 'tapi', 'dibikin', 'ribet', 'karena', 'masalah', 'kamera', 'yg', 'burik', 'walaupun', 'hp', 'mahal', 'sekligus', 'capekkk']","['woyy', 'tolong', 'dong', 'sok²', 'an', 'pake', 'atur', 'barcode', 'tap', 'ngurus', 'aplikas', 'aja', 'gk', 'lesai²', 'proses', 'reset', 'lewat', 'apk', 'sampe', 'minggu²', 'karang', 'masa', 'ganggu', 'kamera', 'bikin', 'burik', 'buram', 'perbaikin', 'gera', 'please', 'konsumen', 'tiap', 'har', 'ada', 'aja', 'yg', 'mintol', 'buatin', 'barcode', 'tap', 'bikin', 'ribet', 'karena', 'masa', 'kamera', 'yg', 'burik', 'walaupun', 'hp', 'mahal', 'kligus', 'capekkk']",woyy tolong dong sok² an pake atur barcode tap ngurus aplikas aja gk lesai² proses reset lewat apk sampe minggu² karang masa ganggu kamera bikin burik buram perbaikin gera please konsumen tiap har ada aja yg mintol buatin barcode tap bikin ribet karena masa kamera yg burik walaupun hp mahal kligus capekkk,negatif
7cf7ec80-0778-4db2-a5da-7947738fadd9,Ternak Lur12,https://play-lh.googleusercontent.com/a/ACg8ocJ2NoGAX6KHutp39YDMzGpUAdsK3EWegO_IkKKESntPB85QVA=mo,"Apk dj_m__t daftar terjadi kesalahan teros, mung ngentekke anggaran tok",1,0,4.6.6,2025-02-17 03:41:16,"Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 07:57:55,4.6.6,apk djmt daftar terjadi kesalahan teros mung ngentekke anggaran tok,"['apk', 'djmt', 'daftar', 'terjadi', 'kesalahan', 'teros', 'mung', 'ngentekke', 'anggaran', 'tok']","['apk', 'djmt', 'daftar', 'terjadi', 'kesalahan', 'teros', 'mung', 'ngentekke', 'anggaran', 'tok']","['apk', 'djmt', 'daftar', 'jad', 'salah', 'os', 'mung', 'ngentekke', 'anggar', 'tok']",apk djmt daftar jad salah os mung ngentekke anggar tok,netral
22cbdd8f-a44e-4050-b3bc-48e4753d2b6c,yunus Ardiansyah,https://play-lh.googleusercontent.com/a/ACg8ocL0rMKkAXwdxbVaBVZRp6r2yp9e37cIDfrmLFin5ooti2OkZA=mo,Habis di updated upload foto stnk susah padahal udah di foto jelas stnk juga baru tapi di tolak karna foto kurang jelas gimana sih ini pak katanya subsidi tepat tapi mau daftar susah gini pak,4,0,4.6.6,2025-02-17 03:13:02,"Hai, Sobat Yunus. Mohon maaf atas ketidaknyamanannya. Mimin membutuhkan data pendukung untuk mensolusikannya, silakan sampaikan melalui sosial media Pertamina Call Center 135 seperti Instagram @pertamina.135 . Tks.-Tata
",2025-02-17 08:15:56,4.6.6,habis di updated upload foto stnk susah padahal udah di foto jelas stnk juga baru tapi di tolak karna foto kurang jelas gimana sih ini pak katanya subsidi tepat tapi mau daftar susah gini pak,"['habis', 'di', 'updated', 'upload', 'foto', 'stnk', 'susah', 'padahal', 'udah', 'di', 'foto', 'jelas', 'stnk', 'juga', 'baru', 'tapi', 'di', 'tolak', 'karna', 'foto', 'kurang', 'jelas', 'gimana', 'sih', 'ini', 'pak', 'katanya', 'subsidi', 'tepat', 'tapi', 'mau', 'daftar', 'susah', 'gini', 'pak']","['habis', 'updated', 'upload', 'foto', 'stnk', 'susah', 'padahal', 'udah', 'foto', 'jelas', 'stnk', 'juga', 'baru', 'tapi', 'tolak', 'karna', 'foto', 'kurang', 'jelas', 'gimana', 'sih', 'pak', 'katanya', 'subsidi', 'tepat', 'tapi', 'mau', 'daftar', 'susah', 'gini', 'pak']","['habis', 'updated', 'upload', 'foto', 'stnk', 'susah', 'padahal', 'udah', 'foto', 'jelas', 'stnk', 'juga', 'baru', 'tap', 'tolak', 'karna', 'foto', 'kurang', 'jelas', 'gimana', 'sih', 'pak', 'kata', 'subsid', 'tepat', 'tap', 'mau', 'daftar', 'susah', 'gin', 'pak']",habis updated upload foto stnk susah padahal udah foto jelas stnk juga baru tap tolak karna foto kurang jelas gimana sih pak kata subsid tepat tap mau daftar susah gin pak,negatif
e2c0eb0b-c4e1-482e-a8f8-7b4b7da59d7f,Issel Channel,https://play-lh.googleusercontent.com/a/ACg8ocLL9C0LCIYEOGoInoKfrxc4FXllg6JOJjC8wnqO6Tw6OoT-ILDx=mo,"ok, mohon banyak lagi metode pembayaran",4,0,4.6.6,2025-02-17 02:17:27,"Hai, Sobat. Terima kasih untuk saran dan masukan yang disampaikan ya. Dukung terus Pertamina agar kedepannya lebih baik. Tks. -Tata
",2025-02-17 08:17:31,4.6.6,ok mohon banyak lagi metode pembayaran,"['ok', 'mohon', 'banyak', 'lagi', 'metode', 'pembayaran']","['ok', 'mohon', 'banyak', 'lagi', 'metode', 'pembayaran']","['ok', 'mohon', 'banyak', 'lag', 'tode', 'bayar']",ok mohon banyak lag tode bayar,netral
2974b882-83d4-43ce-8071-7d9ef9750dc5,Herlin Meiyana,https://play-lh.googleusercontent.com/a/ACg8ocJg6ZBf1GXDHREUd6mL2d8ZrRJQRiKqMoiLwUqvQX02MUYYKw=mo,mantap,5,0,4.6.6,2025-02-17 01:50:58,"Hai, Sobat Herlin. Terima kasih telah menggunakan Aplikasi MyPertamia yaa! Dukung terus Pertamina agar kedepannya lebih baik. Tks. -Tata
",2025-02-17 08:20:03,4.6.6,mantap,['mantap'],['mantap'],['mantap'],mantap,positif
